,feicao_id,name,operador,titularida,categoria,tipo_grupo,tipo,cadastro,sigla_esta,nome_bacia,nome_bloco,sigla_camp,nome_campo,ambiente,ogr_fid,pos_anp,reclassifi,situacao,dat_inicio,dat_termin,dat_conclu,lat_4c,long_4c,latitude,longitude,datum_hori,tipo_coord,direcao,prof_vert,prof_sond,prof_medid,ref_profun,mesa_rotat,cota_altim,lamina_dag,datum_vert,uni_estrat,geo_grup_f,geo_form_f,geo_memb_f,cdpe,agp,pc,pag,p_conven,dur_perfur,p_digitais,p_process,p_espec,a_lateral,sismica,tempo_prof,dados_dire,teste_cabo,teste_form,canhoneio,testemunho,geoquimica,sig_sonda,nome_sonda,at_presal,creation_d,modificati,camada_id,geometry
57,1335825,6-BRSA-752A-RJS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,74281024082,RJ,Campos,BR,BR,BARRACUDA,M,23090,S,DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO,ABANDONADO PERMANENTEMENTE,01/08/2009,29/11/2009,07/02/2010,,,,,SIRGAS2000,Definitiva,Vertical,4831,4858,4862,MR,26,873,873,NM,,,,,Existe,,Existe,Existe,Existe,Existe,,,,Existe,,,Existe,Existe,Existe,,,,SS-67,OCEAN WORKER,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2009 -22.547)
58,1336407,7-BR-69D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281027712,RJ,Campos,,BR,BARRACUDA,M,23360,S,ABANDONADO POR PERDA CIRCULAÇÃO,ABANDONADO PERMANENTEMENTE,25/07/2014,10/11/2014,18/11/2014,,,,,SIRGAS2000,Definitiva,Direcional,0,0,0,MR,25,942,942,NM,,Lagoa Feia,Macabu,,Existe,,,,Existe,Existe,,,,,,,Existe,,,,,,NS-38,ETESCO TAKATSUGU J,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2375 -22.6144)
59,1336753,6-RJS-459-RJ,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,742810199900,RJ,Campos,BR,BR,BARRACUDA,M,23326,N,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,14/03/1993,18/04/1993,18/04/1993,,,,,SIRGAS2000,Definitiva,Vertical,0,3696,0,MR,30,920,920,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,SS42,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.239 -22.6035)
60,1337787,3-BR-9-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810204600,RJ,Campos,BR,BR,BARRACUDA,M,23409,N,EXTENSÃO PARA PETRÓLEO,FECHADO,13/11/1993,11/12/1993,11/12/1993,,,,,SIRGAS2000,Definitiva,Vertical,0,3128,0,MR,14,1046,1046,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,NS-15,PARAGON DPDS3 (NOBLE ROGER EASON),,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1641 -22.595)
61,1337857,3-BR-6-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810203800,RJ,Campos,BR,BR,BARRACUDA,M,23314,N,EXTENSÃO PARA PETRÓLEO,FECHADO,10/10/1993,26/10/1993,26/10/1993,,,,,SIRGAS2000,Definitiva,Vertical,0,3058,0,MR,12,882,882,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-11,PARAGON DPDS1 (NOBLE PHOENIX),I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2668 -22.6014)
62,1337973,8-BR-45D-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281019720,RJ,Campos,BR,BR,BARRACUDA,M,23074,S,,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,28/11/2001,19/01/2002,03/05/2002,,,,,SIRGAS2000,Definitiva,Direcional,0,2710,2710,MR,12,875,875,NM,,,,,,Existe,,,Existe,Existe,Existe,,,,,,Existe,Existe,,,,,SS-37,OCEAN YATZI,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2333 -22.568)
63,1337991,7-BR-69DA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281027944,RJ,Campos,,BR,BARRACUDA,M,23359,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,23/11/2014,13/01/2015,16/11/2015,,,,,SIRGAS2000,Definitiva,Direcional,4355,4501,4501,MR,25,942,942,NM,,Lagoa Feia,Macabu,,Existe,,,,Existe,Existe,,,,Existe,,,Existe,Existe,,,Existe,,NS-38,ETESCO TAKATSUGU J,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2375 -22.6144)
64,1340673,9-BR-77D-RJS,Petrobras,Público,Especial,especial,Explotatório,74281025387,RJ,Campos,BR,BR,BARRACUDA,M,23369,S,OUTRAS FINALIDADES,ABANDONADO PERMANENTEMENTE,28/02/2011,16/03/2011,16/03/2011,,,,,SIRGAS2000,Definitiva,Direcional,2760,2900,2900,MR,28,969,969,NM,,,,,Existe,,,,Existe,Existe,,,,,,,Existe,Existe,,,,,SS-20,OLINDA STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.202 -22.5946)
65,1340763,1-RJS-383-RJS,Petrobras,Público,Pioneiro,exploratorio,Exploratório,742810187300,RJ,Campos,BR,BR,BARRACUDA,M,23043,N,DESCOBRIDOR DE CAMPO COM PETRÓLEO,FECHADO,25/03/1991,04/05/1991,04/05/1991,,,,,SIRGAS2000,Definitiva,Vertical,0,3172,0,MR,12,791,791,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-09,S. C. LANCER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2714 -22.558)
66,1340787,9-BR-13-RJS,Petrobras,Público,Especial,especial,Explotatório,742810232900,RJ,Campos,BR,BR,BARRACUDA,M,23037,N,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,01/12/1998,16/12/1998,16/12/1998,,,,,SIRGAS2000,Definitiva,Vertical,0,3065,0,MR,26,750,750,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.3127 -22.563)
67,1340792,8-BR-14HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810233500,RJ,Campos,BR,BR,BARRACUDA,M,23038,N,INJEÇÃO DE ÁGUA,ABANDONADO PERMANENTEMENTE,19/12/1998,20/01/1999,20/01/1999,,,,,SIRGAS2000,Definitiva,Horizontal,0,3836,0,MR,26,709,709,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.3127 -22.563)
68,1340852,9-BR-17-RJS,Petrobras,Público,Especial,especial,Explotatório,742810235000,RJ,Campos,BR,BR,BARRACUDA,M,23366,N,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,10/03/1999,20/03/1999,20/03/1999,,,,,SIRGAS2000,Definitiva,Vertical,0,2859,0,MR,12,970,970,NM,,,,,,Existe,Existe,,,,Existe,,,,Existe,Existe,,,,,,,NS-09,S. C. LANCER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2205 -22.6018)
69,1340924,6-BRSA-752-RJS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,74281024023,RJ,Campos,BR,BR,BARRACUDA,M,23091,S,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,10/07/2009,23/07/2009,27/07/2009,,,,,SIRGAS2000,Definitiva,Vertical,1769,1795,1795,MR,26,873,873,NM,,,,,Existe,Existe,,,,,,,,,,,,,,,,,P-23,PETROBRAS  XXIII,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2004 -22.5469)
70,1340940,8-BR-19DP-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810236400,RJ,Campos,BR,BR,BARRACUDA,M,23076,N,INJEÇÃO DE ÁGUA,EQUIPADO AGUARDANDO INÍCIO DE OPERAÇÃO,14/06/1999,15/06/1999,15/06/1999,,,,,SIRGAS2000,Definitiva,Direcional,0,2736,0,MR,22,851,851,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2239 -22.5477)
71,1340943,8-BR-20D-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810237100,RJ,Campos,BR,BR,BARRACUDA,M,23026,N,INDEFINIDO,ABANDONADO PERMANENTEMENTE,08/08/1999,26/08/1999,26/08/1999,,,,,SIRGAS2000,Definitiva,Direcional,0,2855,0,MR,26,803,803,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2855 -22.5786)
72,1340946,8-BR-21DP-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810237600,RJ,Campos,BR,BR,BARRACUDA,M,23027,N,INDEFINIDO,ABANDONADO PERMANENTEMENTE,11/09/1999,18/09/1999,18/09/1999,,,,,SIRGAS2000,Definitiva,Direcional,0,3193,0,MR,26,803,803,NM,,,,,,Existe,Existe,,Existe,,Existe,,Existe,,,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2855 -22.5786)
73,1350392,9-BR-81D-RJS,Petrobras,Público,Especial,especial,Explotatório,74281029070,RJ,Campos,BR,BR,BARRACUDA,M,23098,S,OBSERVAÇÃO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,25/09/2017,25/10/2017,07/11/2017,,,,,SIRGAS2000,Definitiva,Direcional,2906,3180,3180,MR,26,1071,1071,NM,,Campos,Carapebus,,Existe,,,,Existe,Existe,,Existe,,,,,Existe,Existe,,,,,SS-73,GOLD STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1371 -22.5909)
74,1356076,7-BR-56H-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281020215,RJ,Campos,BR,BR,BARRACUDA,M,23050,S,,FECHADO,30/10/2002,14/12/2002,25/01/2003,,,,,SIRGAS2000,Definitiva,Horizontal,0,4358,4358,MR,27,741,741,NM,,,,,,,,,Existe,Existe,Existe,,,,,,Existe,Existe,,,,,SS-16,PETROBRAS X,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.286 -22.5455)
75,1356084,8-BR-47HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281019892,RJ,Campos,BR,BR,BARRACUDA,M,23320,S,INJEÇÃO DE ÁGUA,FECHADO,20/03/2002,00/01/1900,03/04/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,3721,3721,MR,38,906,906,NM,,,,,Existe,Existe,,,,Existe,Existe,,,,,,Existe,,,,,,SS-58,ODN TAY IV,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2485 -22.602)
76,1356085,7-BR-67HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281024733,RJ,Campos,BR,BR,BARRACUDA,M,23096,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,02/05/2010,23/05/2010,23/05/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2716,3550,3550,MR,26,1025,1025,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1664 -22.5921)
77,1356094,7-BR-60HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281020710,RJ,Campos,BR,BR,BARRACUDA,M,23073,S,PRODUTOR COMERCIAL DE PETRÓLEO,PRODUZINDO,14/11/2003,00/01/1900,03/12/2003,,,,,SIRGAS2000,Definitiva,Horizontal,0,4855,4855,MR,26,891,891,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.241 -22.5882)
78,1356130,7-BR-29HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019347,RJ,Campos,BR,BR,BARRACUDA,M,23042,S,ABANDONADO POR PERDA CIRCULAÇÃO,ABANDONADO PERMANENTEMENTE,04/04/2001,28/04/2001,03/05/2001,,,,,SIRGAS2000,Definitiva,Horizontal,0,4703,4703,MR,25,802,802,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2757 -22.5624)
79,1356132,8-BR-18D-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810235500,RJ,Campos,BR,BR,BARRACUDA,M,23075,N,INJEÇÃO DE ÁGUA,FECHADO,18/04/1999,30/04/1999,30/04/1999,,,,,SIRGAS2000,Definitiva,Direcional,0,2776,0,MR,22,851,851,NM,,,,,,,Existe,,Existe,,Existe,,,,,,Existe,Existe,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2239 -22.5477)
80,1356195,7-BR-23HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019056,RJ,Campos,BR,BR,BARRACUDA,M,23049,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,16/10/2000,00/01/1900,26/10/2000,,,,,SIRGAS2000,Definitiva,Horizontal,0,3283,3283,MR,25,771,771,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2829 -22.5562)
81,1356342,8-BR-57DP-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281020621,RJ,Campos,BR,BR,BARRACUDA,M,23365,S,INJEÇÃO DE ÁGUA,FECHADO,30/08/2003,07/09/2003,12/09/2003,,,,,SIRGAS2000,Definitiva,Direcional,0,2772,2772,MR,27,949,949,NM,,,,,,Existe,,,Existe,Existe,,,Existe,,,,Existe,Existe,,,,,SS-16,PETROBRAS X,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2205 -22.6018)
82,1356381,4-RJS-381-RJS,Petrobras,Público,Pioneiro Adjacente,exploratorio,Exploratório,742810180400,RJ,Campos,BR,BR,BARRACUDA,M,23093,N,DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO,FECHADO,02/04/1989,04/06/1989,04/06/1989,,,,,SIRGAS2000,Definitiva,Vertical,0,3405,0,MR,13,980,980,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-7,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1927 -22.5918)
83,1356409,8-BR-11HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810232700,RJ,Campos,BR,BR,BARRACUDA,M,23060,N,INJEÇÃO DE ÁGUA,FECHADO,30/11/1998,03/01/1999,03/01/1999,,,,,SIRGAS2000,Definitiva,Horizontal,0,3901,0,MR,22,750,750,NM,,,,,,Existe,Existe,,,Existe,Existe,,,,,,,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2704 -22.5368)
84,1356832,8-BR-76HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281025274,RJ,Campos,BR,BR,BARRACUDA,M,23402,S,INJEÇÃO DE ÁGUA,FECHADO,05/01/2011,20/01/2011,20/01/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2720,3770,3770,MR,28,1030,1030,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-20,OLINDA STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1789 -22.6088)
85,1356893,7-BR-36HPA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019569,RJ,Campos,BR,BR,BARRACUDA,M,23065,S,,FECHADO,03/08/2001,00/01/1900,23/08/2001,,,,,SIRGAS2000,Definitiva,Horizontal,0,3445,3445,MR,18,837,837,NM,,,,,Existe,,,,,,Existe,,,,,,Existe,,,,,,SS-37,OCEAN YATZI,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2533 -22.5624)
86,1356895,8-BR-65HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281024337,RJ,Campos,BR,BR,BARRACUDA,M,23399,S,INJEÇÃO DE ÁGUA,FECHADO,03/10/2009,11/12/2009,11/12/2009,,,,,SIRGAS2000,Definitiva,Horizontal,2718,3760,3760,MR,29,1014,1014,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-20,OLINDA STAR,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1835 -22.605)
87,1356897,8-BR-39D-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281019726,RJ,Campos,BR,BR,BARRACUDA,M,23071,S,,FECHADO,30/11/2001,18/02/2002,10/03/2002,,,,,SIRGAS2000,Definitiva,Direcional,0,3140,3140,MR,12,873,873,NM,,,,,,Existe,,,Existe,Existe,Existe,,,,,,Existe,Existe,,,,,SS-37,OCEAN YATZI,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2335 -22.5669)
88,1356898,7-BR-71HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281025088,RJ,Campos,BR,BR,BARRACUDA,M,23092,S,PRODUTOR COMERCIAL DE PETRÓLEO,EM INTERVENÇÃO,04/10/2010,22/10/2010,22/10/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2681.5,4004,4004,MR,26,945,945,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2158 -22.5959)
89,1357013,7-BR-42HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019780,RJ,Campos,BR,BR,BARRACUDA,M,23034,S,,EM INTERVENÇÃO,10/01/2002,25/01/2002,19/02/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,4595,4595,MR,26,790,790,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2773 -22.5641)
90,1357177,9-BR-82DA-RJS,Petrobras,Público,Especial,especial,Explotatório,74281029293,RJ,Campos,,BR,BARRACUDA,M,23363,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,13/10/2018,20/02/2019,30/03/2019,,,,,SIRGAS2000,Definitiva,Direcional,4570.6,4610,4610,MR,32,953,953,NM,,Lagoa Feia,Macabu,,Existe,,,,Existe,Existe,,Existe,,Existe,,,Existe,Existe,,,Existe,,NS-41,ODN I,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2262 -22.6129)
91,1357305,7-BR-80HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281025571,RJ,Campos,,BR,BARRACUDA,M,23411,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,14/06/2011,07/07/2011,07/07/2011,,,,,SIRGAS2000,Definitiva,Horizontal,2767.03,3562,3562,MR,28,1052,1052,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-20,OLINDA STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.1643 -22.6056)
92,1357428,6-BR-3-RJS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,742810194800,RJ,Campos,BR,BR,BARRACUDA,M,23067,N,EXTENSÃO PARA PETRÓLEO,FECHADO,06/08/1992,04/09/1992,04/09/1992,,,,,SIRGAS2000,Definitiva,Vertical,0,3381,0,MR,14,839,839,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,NS-15,PARAGON DPDS3 (NOBLE ROGER EASON),I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2518 -22.5633)
93,1357627,7-BR-49HPA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019951,RJ,Campos,BR,BR,BARRACUDA,M,23089,S,,FECHADO,19/04/2002,00/01/1900,22/04/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,3744,3744,MR,17,916,916,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-37,OCEAN YATZI,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2254 -22.5863)
94,1357631,7-BR-51HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019993,RJ,Campos,BR,BR,BARRACUDA,M,23036,S,,PRODUZINDO,16/05/2002,03/06/2002,03/06/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,4109,4109,MR,26,800,800,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2739 -22.563)
95,1357633,7-BR-53HPA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281020230,RJ,Campos,BR,BR,BARRACUDA,M,23084,S,,FECHADO,12/11/2002,18/11/2002,18/11/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,3084,3084,MR,26,914,914,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2253 -22.5845)
96,1357638,7-BR-40HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019625,RJ,Campos,BR,BR,BARRACUDA,M,23069,S,,FECHADO,20/09/2001,00/01/1900,15/11/2001,,,,,SIRGAS2000,Definitiva,Horizontal,0,3300,3300,MR,17,840,840,NM,,,,,,,,,Existe,Existe,,,Existe,,,,Existe,Existe,,,,,SS-37,OCEAN YATZI,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2501 -22.5642)
97,1357917,7-BR-62HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281022385,RJ,Campos,BR,BR,BARRACUDA,M,23052,S,PORTADOR DE PETRÓLEO,PRODUZINDO,17/06/2007,00/01/1900,30/06/2007,,,,,SIRGAS2000,Definitiva,Horizontal,2873,0,3905,MR,19,721,721,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-57,ENSCO 6002,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2879 -22.541)
98,1359128,8-BR-15HP-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810233900,RJ,Campos,BR,BR,BARRACUDA,M,23039,N,INJEÇÃO DE ÁGUA,FECHADO,25/01/1999,23/02/1999,23/02/1999,,,,,SIRGAS2000,Definitiva,Horizontal,0,3682,0,MR,26,709,709,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.3127 -22.563)
99,1359200,3-RJS-458-RJ,Petrobras,Público,Extensão,exploratorio,Exploratório,742810189800,RJ,Campos,BR,BR,BARRACUDA,M,23030,N,DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,27/09/1991,01/11/1991,01/11/1991,,,,,SIRGAS2000,Definitiva,Vertical,0,3132,0,MR,13,764,764,NM,,,,,,Existe,Existe,,,,Existe,,,,Existe,Existe,,,,,,Existe,NS-11,PARAGON DPDS1 (NOBLE PHOENIX),,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2957 -22.5703)
100,1359893,7-BR-25HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019166,RJ,Campos,BR,BR,BARRACUDA,M,23062,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,21/12/2000,02/01/2001,02/01/2001,,,,,SIRGAS2000,Definitiva,Horizontal,0,3093,3093,MR,25,847,847,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2758 -22.5889)
101,1359970,1-RJS-401-RJS,Petrobras,Público,Pioneiro,exploratorio,Exploratório,742810198900,RJ,Campos,BR,BR,BARRACUDA,M,23063,N,DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO,ABANDONADO PERMANENTEMENTE,22/01/1993,07/02/1993,07/02/1993,,,,,SIRGAS2000,Definitiva,Vertical,0,3083,0,MR,30,788,788,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,SS42,,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2508 -22.5396)
102,1360022,7-BR-44HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019893,RJ,Campos,BR,BR,BARRACUDA,M,23032,S,,PRODUZINDO,22/03/2002,07/04/2002,24/04/2002,,,,,SIRGAS2000,Definitiva,Horizontal,0,4025,4025,MR,26,799,799,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-55,OCEAN ALLIANCE,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2754 -22.5641)
103,1360037,7-BR-27HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281019256,RJ,Campos,BR,BR,BARRACUDA,M,23055,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,13/02/2001,05/03/2001,05/03/2001,,,,,SIRGAS2000,Definitiva,Horizontal,0,4010,4010,MR,26,745,745,NM,,,,,,,,,,,Existe,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2689 -22.5386)
104,1362608,7-BR-83H-RJS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,74281029996,RJ,Campos,,BR,BARRACUDA,M,30401,S,,ABANDONADO PERMANENTEMENTE,10/03/2023,14/11/2024,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,26,850,850,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,"NS-44, SS-73","GOLD STAR, LAGUNA STAR",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2554 -22.5748)
105,1362609,7-BR-84H-RJS,Petrobras,Confidencial,Desenvolvimento,producao,Explotatório,74281029997,RJ,Campos,,BR,BARRACUDA,M,30405,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,14/03/2023,,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,26,899,899,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,"NS-44, SS-73","GOLD STAR, LAGUNA STAR",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2513 -22.5995)
106,1362610,8-BR-85H-RJS,Petrobras,Confidencial,Injeção,producao,Explotatório,74281029999,RJ,Campos,,BR,BARRACUDA,M,30399,S,,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,17/03/2023,,,,,,,SIRGAS2000,Definitiva,Horizontal,0,0,0,MR,26,830,830,NM,,Campos,Carapebus,,,,,,,,,,,,,,,,,,,,"NS-44, SS-73","GOLD STAR, LAGUNA STAR",I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.2691 -22.5774)
